prefix,paramfile,duplication rate,loss rate,p,qratio,r,outgroup,q1,q2,q3,sco,lsd,lsdonly,replicate, lsdtrue, lsdonlytrue, max age, min age
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,False,True,True,234,True, True, 0.4415707, 0.14685232
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,True,False,True,235,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,True,False,True,236,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,True,False,True,237,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,True,False,True,238,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,False,False,False,239,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,False,True,False,240,True, False, 0.44161659, 0.44161659
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,False,True,False,241,True, False, 0.24741404, 0.2007859
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,False,True,False,242,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,False,True,False,243,True, False, 0.21883534, 0.21883534
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,False,True,True,244,True, True, 0.44509485, 0.44509485
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,False,False,False,245,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,False,True,True,246,True, True, 0.17444488, 0.17444488
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,False,False,False,247,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,0.000000,False,True,True,248,True, True, 0.31078821, 0.0657134
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,20.0,1000000.0,None,1.000000,0.000000,-0.000000,False,True,False,249,True, False, 0.49137166, 0.20102258
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,True,True,250,True, True, 0.42664354, 0.42664354
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,False,False,251,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,True,False,True,252,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,False,True,253,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,True,False,True,254,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,True,False,True,255,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,False,True,256,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,True,False,257,True, True, 0.6193471500000001, 0.15151765
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,True,False,True,258,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,True,False,259,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,True,False,True,260,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,False,True,261,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,False,True,262,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,False,True,263,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,True,False,264,True, False, 0.13880387, 0.09004876
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,True,True,265,True, True, 0.29168884, 0.29168884
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,False,True,266,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,True,True,267,True, True, 0.29616615, 0.05102606
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,True,False,True,268,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,True,True,269,True, True, 0.36923833, 0.36923833
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,True,False,True,270,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,True,False,True,271,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,False,True,272,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,True,True,273,True, True, 0.51663614, 0.06885225
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,True,False,True,274,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,False,True,275,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,True,True,276,True, True, 0.6061275, 0.10269672
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,True,True,277,True, True, 0.44937036, 0.44937036
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,True,False,True,278,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,True,True,279,True, True, 0.36566694, 0.15871966
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,False,False,280,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,True,False,281,True, False, 0.57556869, 0.57556869
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,True,False,True,282,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,True,False,True,283,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,False,False,284,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,True,True,285,True, True, 0.36826537, 0.10461942
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,False,True,286,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,True,True,287,True, True, 0.48278085000000004, 0.3254339
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,True,True,288,True, True, 0.33004438, 0.33004438
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,True,False,True,289,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,False,True,290,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,True,False,True,291,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,True,True,292,True, True, 0.2495809, 0.2495809
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,False,True,True,293,True, True, 0.52940094, 0.52940094
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.750000,0.000000,0.250000,False,True,False,294,True, False, 0.5499902, 0.4810879
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,True,False,True,295,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,False,True,True,296,True, True, 0.0805308, 0.0805308
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,1.000000,0.000000,True,False,True,297,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,True,False,True,298,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,100000.0,None,0.000000,0.000000,1.000000,True,False,True,299,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,False,False,True,300,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,False,False,301,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,True,302,True, True, 0.11298763, 0.11298763
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,True,303,True, True, 0.42070428, 0.20765661
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,True,False,True,304,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.750000,0.250000,0.000000,False,True,False,305,True, False, 0.11956271, 0.11956271
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,True,306,True, True, 0.53332539, 0.44469352
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,0.000000,1.000000,False,True,True,307,True, True, 0.3819538, 0.3819538
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,True,308,True, True, 0.27914879000000004, 0.15391461
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,False,309,True, False, 0.01163953, 0.01163953
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,0.000000,1.000000,False,True,True,310,True, True, 0.32102901, 0.30588782
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,False,True,True,311,True, True, 0.10147836, 0.02721938
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,0.000000,1.000000,True,False,True,312,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,True,313,True, True, 0.26494797, 0.26494797
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.750000,0.250000,0.000000,False,True,False,314,True, False, 0.43789434, 0.43789434
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,False,315,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.600000,0.000000,0.400000,False,True,False,316,True, False, 0.44068978000000003, 0.16630437
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,False,317,True, True, 0.45740084, 0.30474735
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,False,False,True,318,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,0.000000,1.000000,True,False,True,319,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.250000,0.500000,0.250000,False,False,False,320,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,False,False,True,321,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,True,False,True,322,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,False,True,True,323,True, True, 0.03809031, 0.03809031
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,False,324,True, True, 0.10604769, 0.10604769
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,True,325,True, True, 0.31166703, 0.14957578
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,False,False,True,326,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,True,327,True, True, 0.18973243, 0.18973243
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,False,True,True,328,True, True, 0.36055036, 0.36055036
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,0.000000,1.000000,False,True,True,329,True, False, 0.16986301, 0.16986301
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,True,False,True,330,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,False,False,True,331,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,False,True,False,332,True, False, 0.31656929, 0.11737652
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,True,False,True,333,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,False,False,True,334,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,0.000000,1.000000,False,False,True,335,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,True,336,True, True, 0.25753947, 0.25753947
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,True,337,True, True, 0.11950504, 0.11950504
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,False,True,False,338,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,0.000000,1.000000,True,False,True,339,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,1.000000,0.000000,False,False,False,340,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.333333,0.000000,0.666667,False,True,False,341,True, False, 0.38037436, 0.38037436
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,0.000000,1.000000,True,False,True,342,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,0.000000,1.000000,False,True,True,343,True, True, 0.24291659, 0.24291659
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,0.000000,1.000000,True,False,True,344,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,True,345,True, True, 0.38356133, 0.04733284
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.500000,0.000000,0.500000,False,False,False,346,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,True,False,True,347,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,1.000000,0.000000,0.000000,False,True,False,348,True, False, 0.23112243, 0.23112243
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,325000.0,None,0.000000,0.000000,1.000000,False,True,True,349,True, True, 0.12299337, 0.12299337
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,True,False,True,350,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,351,True, True, 0.5630185, 0.07753452
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,0.000000,0.000000,1.000000,True,False,True,352,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,353,True, True, 0.27260407, 0.27260407
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,354,True, True, 0.62469522, 0.09597676
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,0.000000,0.000000,1.000000,True,False,True,355,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,True,False,True,356,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,False,True,False,357,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,0.000000,0.000000,1.000000,True,False,True,358,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,359,True, False, 0.12061876, 0.12061876
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,0.000000,0.000000,1.000000,True,False,True,360,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,False,True,False,361,True, False, 0.31368872, 0.31368872
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,False,False,True,362,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,363,True, True, 0.29051406, 0.29051406
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,False,False,True,364,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,True,False,True,365,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,False,True,False,366,True, False, 0.16147825, 0.16147825
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,367,True, False, 0.26518819, 0.17563496
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,25.0,550000.0,None,0.666667,0.333333,0.000000,False,True,False,368,True, False, 0.11830755, 0.11830755
